"genome_id","genome_name","Phenotype","Phenotype_Sam_Justification","Phenotype_final","other_names","ncbi_taxon_id","taxon_lineage_i_ds","taxon_lineage_names","superkingdom","kingdom","phylum","class","order","family","genus","species","genome_status","strain","serovar","biovar","pathovar","mlst","segment","subtype","h_type","n_type","h1_clade_global","h1_clade_us","h5_clade","p_h1n1_like","lineage","clade","subclade","other_typing","culture_collection","type_strain","reference","genome_quality","completion_date","publication","authors","bio_project_accession","bio_sample_accession","assembly_accession","sra_accession","gen_bank_accessions","sequencing_center","sequencing_status","sequencing_platform","sequencing_depth","assembly_method","chromosome","plasmids","contigs","size","gc_content","contig_l50","contig_n50","trna","rrna","mat_peptide","cds","coarse_consistency","fine_consistency","check_m_contamination","check_m_completeness","genome_quality_flags","isolation_source","isolation_comments","collection_date","collection_year","season","isolation_country","geographic_group","geographic_location","other_environmental","host_name","host_common_name","host_gender","host_age","host_health","host_group","lab_host","passage","other_clinical","additional_metadata","comments","date_inserted","date_modified","nm_contigs"
1076.25,"Rhodopseudomonas palustris strain ELI 1980","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","ELI 1980","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2017-03-15T00:00:00Z","NA","NA","PRJNA374948","SAMN06339786","GCA_002026345.1","NA","CM007782,MVOD00000000","University of Applied Sciences and Arts Western Switzerland hepia","WGS","Illumina Hiseq 2500","122.0x","MetaSPAdes v. 3.10; MetaQUAST v. 4.4","NA",1,21,5651625,65.05,4,327924,51,3,"NA",5387,99.7,98.2,4,100,"NA","pond","NA",2000,2000,"NA","USA","North America","USA: New York, Suffolk County","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture;biomaterial_provider:Ecological Laboratories, Inc.;collected_by:Shoutao Xu","A strain of Rhodopseudomonas palustris usable in agriculture","2017-05-27T10:49:48.516Z","2017-05-27T10:49:48.516Z",20
1076.66,"Rhodopseudomonas palustris strain GJ-22","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","GJ-22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2019-07-16T00:00:00Z","NA","NA","PRJNA551925","SAMN12168606","GCA_007005445.1","NA","CP041387","Hunan Academy of Agricultural Sciences","Complete","PacBio RSII","310.42x","Canu v. V1.5","NA",0,1,5042906,65.79692,1,5042906,49,2,"NA",4846,99.1,97.7,"NA","NA","NA","insecticide factory","isolated from the sludge from the wastewater treatment unit of an insecticide factory",40846,2011,"NA","China","Asia","China:changsha","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:purified isolate","The photosynthetic bacterium strain Rhodopseudomonas palustris GJ-22, a strain of the photosynthetic bacterium (PSB) capable of degrading cypermethrin (CPM), was isolated from the sludge from the wastewater treatment unit of an insecticide factory.","2019-09-30T19:52:54.845Z","2019-09-30T19:52:54.845Z",1
1076.65,"Rhodopseudomonas palustris strain MAG1","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","MAG1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2019-02-24T00:00:00Z","NA","NA","PRJNA520828","SAMN10868511","GCA_004294885.1","NA","SHOF00000000","Darwin Bioprospecting Excellence SL","WGS","Illumina MiSeq","88x","metaSPAdes v. 3.12.0","NA",0,119,4000104,64.22076,15,92362,49,3,"NA",3835,98.6,97.3,"NA","NA","NA","Red-pigmented microbial biofilm developed on the inner wall of a bioreactor","NA",42927,2017,"NA","Germany","Europe","Germany:Jena","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:metagenomic assembly","Conventional anaerobic digesters intended for the production of biogas usually operate in complete darkness. Therefore, little is known about the effect of light on microbial communities operating in anaerobic digesters. In the present work, we have studied through 16S rRNA gene amplicon Nanopore sequencing and shotgun metagenomic sequencing the taxonomic and functional structure of the microbial community forming a biofilm on the inner wall of a lab-scale transparent anaerobic biodigester illuminated with natural sunlight. The biofilm was composed of microorganisms involved in the four metabolic processes needed for biogas production. The biofilm proved surprisingly rich in Rhodopseudomonas faecalis, a versatile bacterium able to carry out a photoautotroph metabolism when grown under anaerobic conditions. Our results suggest that this bacterium, able to fix carbon dioxide, could be considered for its use in transparent biogas fermenters in order to contribute to the production of optimized biogas with a higher CH4:CO2 ratio than the biogas produced in regular, opaque digesters. To the best of our knowledge, this is the first study supporting illuminated bioreactors as a new bioprocess for the obtention of biogas enriched in methane.","2019-07-15T20:32:21.838Z","2019-07-15T20:32:21.838Z",119
1076.29,"Rhodopseudomonas palustris strain PS3","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","PS3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2018-04-03T00:00:00Z","NA","NA","PRJNA320808","SAMN04957795","GCA_003031265.1","NA","CP019966","Academia Sinica","Complete","Illumina MiSeq; PacBio","892x","SPAdes v. 3.5","NA",0,1,5269926,65.25964,1,5269926,49,6,"NA",4968,99.4,98.1,"NA",100,"NA","soil","NA",2012,2012,"NA","Taiwan","Asia","Taiwan: Taipei","env_biome:rice paddy field","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris PS3 genome sequencing and assembly","2018-05-30T23:00:51.413Z","2018-05-30T23:00:51.413Z",1
1076.32,"Rhodopseudomonas palustris strain R1","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","R1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ATCC 33872","Yes","NA","Good","2018-09-12T00:00:00Z","NA","NA","PRJNA488489","SAMN09934861","GCA_003547145.1","NA","QWVU00000000","Bellevue University","WGS","IlluminaMiniSeq","127.0x","Velvet v. 1.2.10","NA",0,122,5308236,64.947235,19,90178,46,2,"NA",5099,99.6,99,1.6,100,"NA","rice field soil","isolated from a rice field, which appears to be similar to Rps",1983,1983,"NA","Japan","Asia","Japan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:purified isolate from environmental sample;collected_by:Akiba, T.;identified_by:Akiba, T.;passage_history:Rhodopseudomonas rutila type strain R1 was isolated by Akiba, T. in 1983 and shortly thereafter given to Dr. Terry E. Meyer at the University of Arizona, who kept frozen stock cultures of the strain.","Rhodopseudomonas rutila is a freshwater nonsulfur purple photosynthetic bacterium, isolated from a rice field, which appears to be similar to Rps. palustris, Rps. viridis and Rps. acidophila. This is the first report of a Rps. rutila whole genome sequencing, specifically of the type strain R1 (ATCC 33872).","2018-10-03T08:02:47.864Z","2018-10-03T08:02:47.864Z",122
1076.71,"Rhodopseudomonas palustris strain RCB100","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","RCB100","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Representative","Good","2021-01-08T00:00:00Z","NA","NA","PRJNA683609","SAMN17028957","GCA_016584445.1","NA","CP066699,CP066700","University of Minnesota","Complete","Illumina NextSeq; Oxford Nanopore MinION",243.0226,"Unicycler v. v0.4.8","NA",1,2,5457289,65.03392,1,5448862,48,6,"NA",5164,99.7,99.3,"NA","NA","NA","soil","NA","2000-03",2000,"NA","USA","North America","USA: New York, Ithaca","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Whole organism;biomaterial_provider:Dr. Caroline Harwood","Rhodopseudomonas palustris RCB100 has been shown to anaerobically degrade 3-chlorobenzoate (3-CBA), a recalcitrant, halogenated pollutant in terrestrial as well as aquatic environments. By sequencing the genome of this organism insights may be gained into how it degrades 3-CBA.","2021-02-01T05:13:43.973Z","2021-02-01T05:13:43.973Z",1
1076.31,"Rhodopseudomonas palustris strain XCP","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","XCP","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2018-06-13T00:00:00Z","NA","NA","PRJNA475372","SAMN09388146","GCA_003226555.1","NA","QKQS00000000","Bellevue University","WGS","IlluminaMiniSeq","48.0x","Velvet v. 1.2.10","NA",0,42,5590663,65.2237,3,602416,52,3,"NA",5399,98.6,97,1.6,100,"NA","NA","NA",1966,1966,"NA","USA","North America","USA: La Jolla beach, CA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture;collected_by:Terry Meyer;passage_history:The XCP strain was isolated in 1966 by Terry Meyer as a contaminant of a green bacterial culture isolated from La Jolla beach (CA, USA). The contaminating purple non-sulfur culture was isolated from a streaked plate and labeled XCP and cells were frozen, which were used for DNA isolation.","Rhodopseudomonas palustris is known for its versatile metabolic capabilities and has been proposed for a wide range of innovative applications. This is the genome sequence of strain XCP, which indicates the need for further differentiation of the known species.","2018-07-16T04:03:39.980Z","2018-07-16T04:03:39.980Z",42
395960.4,"Rhodopseudomonas palustris TIE-1","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",395960,"131567;2;1224;28211;356;41294;1073;1076;395960","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris TIE-1","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Complete","TIE-1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2008-06-23T00:00:00Z","NA","NA","PRJNA20167","SAMN00000049","GCA_000020445.1","SRR000275,SRR000276,SRR000277","CP001096","DOE Joint Genome Institute","Complete","NA","NA","NA","NA",0,1,5744041,64.9,1,5744041,52,4,"NA",5404,99.6,98.7,"NA",100,"NA","iron-rich microbial mat from School Street Marsh","isolated from an iron-rich microbial mat from School Street Marsh in Woods Hole, MA","NA","NA","NA","USA","NA","School Street Marsh in Woods Hole, MA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris TIE-1. This strain was isolated from an iron-rich microbial mat from School Street Marsh in Woods Hole, MA. It grows photoautotrophically with Fe(II), H2, or thiosulfate as the electron donor, photoheterotrophically with a variety of organic carbon sources and chemoheterotrophically in the dark.","2014-12-08T22:12:43.909Z","2015-03-16T03:17:09.594Z",1
1076.119,"Rhodopseudomonas palustris TLS06","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","TLS06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2022-10-28T00:00:00Z","NA","NA","PRJNA737057","SAMN19678795","GCA_025811215.1","NA","CP076676","NA","Complete","PacBio RSII","173.2701x","CANU v. 2.1.1","NA",0,1,5194203,65.25438,1,5194203,50,6,"NA",4937,99.6,98.4,0.7,100,"NA","saline paddy soils","NA",2018,2018,"NA","Thailand","Asia","Thailand","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Whole organism","NA","2022-11-22T19:19:08.920Z","2022-11-22T19:19:08.920Z",1
1076.122,"Rhodopseudomonas palustris VNW64","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","VNW64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2022-10-28T00:00:00Z","NA","NA","PRJNA737057","SAMN19678792","GCA_025811435.1","NA","CP076679","NA","Complete","PacBio RSII","219.672x","CANU v. 2.1.1","NA",0,1,5462690,65.16242,1,5462690,53,6,"NA",5225,99.6,98.4,0.5,100,"NA","saline paddy soils","NA",2018,2018,"NA","Thailand","Asia","Thailand","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Whole organism","NA","2022-11-22T19:19:32.990Z","2022-11-22T19:19:32.990Z",1
999699.5,"Rhodopseudomonas pentothenatexigens strain JA575","unkown","Isolated from soil deposits. Perhaps halotolerant, rhodopseudomonas interesting to consider (https://bacdive.dsmz.de/strain/133803)","Halotolerant_extra","NA",999699,"131567;2;1224;28211;356;41294;1073;999699","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas pentothenatexigens","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","JA575","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Representative","Good","2018-07-16T00:00:00Z","NA","NA","PRJEB22300","SAMN05892882","GCA_900218015.1","NA","UFQQ00000000","DOE - JOINT GENOME INSTITUTE","WGS","NA","NA","NA","NA",0,69,5383361,65.98063,11,194650,47,3,"NA",5128,98.6,97.1,"NA",100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas pentathenatexigens JA575","2018-10-03T22:39:18.380Z","2018-10-03T22:39:18.380Z",69
999699.4,"Rhodopseudomonas pentothenatexigens strain JA575","unkown","Isolated from soil deposits. Perhaps halotolerant, rhodopseudomonas interesting to consider (https://bacdive.dsmz.de/strain/133803)","Halotolerant_extra","NA",999699,"131567;2;1224;28211;356;41294;1073;999699","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas pentothenatexigens","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","JA575","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","NA","Good","2018-08-14T00:00:00Z","NA","NA","PRJNA346255","SAMN05892882","GCA_003385925.1","NA","QRDT00000000","DOE Joint Genome Institute","WGS","Illumina HiSeq","189.0x","SPAdes v. 3.10.1","NA",0,69,5383361,65.98063,11,194650,47,3,"NA",5132,98.6,97.2,"NA",100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera","2018-09-30T15:14:30.516Z","2018-09-30T15:14:30.516Z",69
1513892.5,"Rhodopseudomonas pseudopalustris strain DSM 123","unkown","Growth at <0.5% NaCl, rhodopseudomonas interesting to consider","Halotolerant_extra","NA",1513892,"131567;2;1224;28211;356;41294;1073;1513892","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas pseudopalustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","DSM 123","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM 123","NA","Representative","Good","2016-10-29T00:00:00Z","NA","NA","PRJEB16943","SAMN05444123","GCA_900110435.1","NA","FODT00000000","DOE - JOINT GENOME INSTITUTE","WGS","NA","NA","NA","NA",0,28,5272456,64.60988,5,409479,51,3,"NA",5145,98.8,96.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas pseudopalustris DSM 123","2019-07-19T00:56:49.807Z","2019-07-19T00:56:49.807Z",28
87461.3,"Rhodopseudomonas rhenobacensis strain DSM 12706","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",87461,"131567;2;1224;28211;356;41294;1073;87461","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas rhenobacensis","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","DSM 12706","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:12706","NA","Representative","Good","2020-08-14T00:00:00Z","NA","NA","PRJNA632323","SAMN14908538","GCA_014203125.1","NA","JACHIH000000000","DOE Joint Genome Institute","WGS","Illumina","272.0x","SPAdes v. 3.13.0","NA",0,73,5177157,65.57674,13,117052,49,3,"NA",4959,97.3,95.7,"NA","NA","NA","NA","NA","NA","NA","NA","Germany","Europe","Germany: Rheinbach","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genome sequencing as part of The One Thousand Microbial Genomes Phase 4 (KMG IV) project","2020-08-22T15:43:51.732Z","2020-08-22T15:43:51.732Z",73
1523430.3,"Rhodopseudomonas sp. AAP120","unkown","Likely halotolerant, rhodopseudomonas interesting to consider","Halotolerant_extra","NA",1523430,"131567;2;1224;28211;356;41294;1073;2638247;1523430","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;unclassified Rhodopseudomonas;Rhodopseudomonas sp. AAP120","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","AAP120","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2015-09-22T00:00:00Z","NA","NA","PRJNA255569","SAMN02927151","GCF_001295845.1","NA","LJIC00000000","Institute of Microbiology, ASCR","WGS","Illumina HiSeq","200.0x","Velvet v. 1.2.10","NA",0,228,6161026,65.66,35,46894,49,1,"NA",5965,99.1,96.7,1.6,100,"NA","freshwater lake","isolated various AAP strains from freshwater lakes and sequenced their genomes with the aim to address this question",40892,2011,"NA","China","Asia","China: Inner Mongolia","env_biome:lake","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Aerobic photoheterotrophs (AAPs) are a functional group of bacteria that can utilize sun light to produce ATP, thus providing additional energy source. They are widely distributed in the oxygen-containing niches that light can reach. How their phototrophic capability evolved is largely unknown. We isolated various AAP strains from freshwater lakes and sequenced their genomes with the aim to address this question.","2016-01-17T17:10:23.018Z","2016-01-17T17:10:23.018Z",228
2269368.3,"Rhodopseudomonas sp. BR0G17","unkown","Likely halotolerant, rhodopseudomonas interesting to consider","Halotolerant_extra","NA",2269368,"131567;2;1224;28211;356;41294;1073;2638247;2269368","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;unclassified Rhodopseudomonas;Rhodopseudomonas sp. BR0G17","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","BR0G17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-02-21T00:00:00Z","NA","NA","PRJNA481125","SAMN09658592","GCA_010907025.1","NA","QUML00000000","University of Puerto Rico at Mayaguez","WGS","Illumina HiSeq","23x","SPAdes v. 3.7","NA",0,260,5524190,65.10661,14,126440,48,2,"NA",5471,97.1,94.7,"NA","NA","NA","bromeliad phytotelma","NA","NA","NA","NA","Puerto Rico","North America","Puerto Rico: Guajataca Forest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:bacterium isolate","This study aims to elucidate the diversity and biotechnological applications of purple non sulfur bacteria (PNSB) isolated from different aquatic environments in Puerto Rico","2020-03-27T14:05:04.578Z","2020-03-27T14:05:04.578Z",260
